2026-01-04T19:14:29Z,variant_a,csharp,/api/v1/orders,order,4,10,10,5079.37,3.08,1.46,1.98,66.21,198.40,13.87,52202,0,0,0,0,0,0,0,40.54,4.0540,1,N/A,INITIAL
2026-01-04T19:14:41Z,variant_a,csharp,/api/v1/orders,order,6,20,10,6544.53,2.77,2.73,3.43,5.30,15.63,.79,65513,0,0,0,0,0,0,0,52.23,5.2230,2,28.00,SIGNIFICANT_GROWTH
2026-01-04T19:14:53Z,variant_a,csharp,/api/v1/orders,order,9,40,10,7885.10,6.32,3.97,8.00,90.12,211.97,15.65,81246,0,0,0,0,0,0,0,62.93,6.2930,3,20.00,SIGNIFICANT_GROWTH
2026-01-04T19:15:06Z,variant_a,csharp,/api/v1/orders,order,13,80,10,7311.01,11.45,8.28,22.71,37.96,84.30,8.52,73741,0,0,0,0,0,0,0,58.35,5.8350,4,-7.00,MARGINAL_GROWTH
2026-01-04T19:15:18Z,variant_a,csharp,/api/v1/orders,order,14,96,10,7234.77,12.34,8.39,25.05,42.01,90.67,9.62,72982,0,0,0,0,0,0,0,57.74,5.7740,5,-1.00,MARGINAL_GROWTH
2026-01-04T19:15:30Z,variant_a,csharp,/api/v1/orders,order,15,115,10,6605.46,18.81,15.98,37.33,108.98,296.92,21.90,67785,0,0,0,0,0,0,0,52.72,5.2720,6,-8.00,MARGINAL_GROWTH
2026-01-04T19:15:42Z,variant_a,csharp,/api/v1/orders,order,16,138,10,6919.21,19.49,16.22,38.31,61.82,124.13,14.14,69782,0,0,0,0,0,0,0,55.22,5.5220,7,4.00,MODERATE_GROWTH
2026-01-04T19:15:55Z,variant_a,csharp,/api/v1/orders,order,19,207,10,6813.71,29.64,21.91,49.29,119.05,275.96,21.91,70098,0,0,0,0,0,0,0,54.38,5.4380,8,-1.00,PLATEAU_CONFIRMED
