2026-01-04T19:11:58Z,variant_a,java,/api/v1/orders,order,4,10,10,2838.67,2.82,2.70,3.34,4.28,7.31,.40,28413,8,.0200,0,0,0,0,8,23.72,2.3720,1,N/A,INITIAL
2026-01-04T19:12:11Z,variant_a,java,/api/v1/orders,order,6,20,10,3590.97,5.01,4.98,6.26,8.17,14.00,1.06,35937,0,0,0,0,0,0,0,30.01,3.0010,2,26.00,SIGNIFICANT_GROWTH
2026-01-04T19:12:23Z,variant_a,java,/api/v1/orders,order,9,40,10,3497.34,11.98,10.01,15.70,103.32,225.22,16.39,35767,0,0,0,0,0,0,0,29.22,2.9220,3,-2.00,MARGINAL_GROWTH
2026-01-04T19:12:35Z,variant_a,java,/api/v1/orders,order,9,48,10,3565.47,12.66,12.51,16.39,26.46,49.80,4.58,35699,0,0,0,0,0,0,0,29.79,2.9790,4,1.00,PLATEAU_CONFIRMED
