2026-01-04T19:09:18Z,variant_a,python,/api/v1/orders,order,4,10,10,1432.97,5.78,5.37,6.38,21.62,41.45,2.76,14340,0,0,0,0,0,0,0,11.78,1.1780,1,N/A,INITIAL
2026-01-04T19:09:30Z,variant_a,python,/api/v1/orders,order,6,20,10,1475.00,12.33,12.78,14.57,29.72,46.52,3.89,14767,0,0,0,0,0,0,0,12.13,1.2130,2,2.00,MODERATE_GROWTH
2026-01-04T19:09:42Z,variant_a,python,/api/v1/orders,order,7,30,10,1434.99,19.77,18.66,24.77,51.12,120.21,6.79,14358,0,0,0,0,0,0,0,11.80,1.1800,3,-2.00,PLATEAU_CONFIRMED
