2026-01-04T18:59:59Z,variant_a,java,/api/v1/orders,order,4,10,10,2667.26,3.00,2.88,3.52,4.60,9.74,.43,26699,0,0,0,0,0,0,0,22.29,2.2290,1,N/A,INITIAL
2026-01-04T19:00:11Z,variant_a,java,/api/v1/orders,order,6,20,10,3477.08,5.17,5.14,6.41,8.47,13.84,1.08,34801,0,0,0,0,0,0,0,29.06,2.9060,2,30.00,SIGNIFICANT_GROWTH
2026-01-04T19:00:24Z,variant_a,java,/api/v1/orders,order,9,40,10,3319.55,12.49,10.58,0,102.86,220.38,16.31,34179,0,0,0,0,0,0,0,27.74,2.7740,3,-4.00,MARGINAL_GROWTH
2026-01-04T19:00:36Z,variant_a,java,/api/v1/orders,order,9,48,10,3418.67,13.22,13.21,19.44,30.78,65.81,5.04,34218,0,0,0,0,0,0,0,28.57,2.8570,4,2.00,PLATEAU_CONFIRMED
